1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
6,2,3,5,1,4,11,7,12,9,10,8,22,19,21,20,24,23,14,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,22,19,21,20,24,23,14,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,22,19,21,20,24,23,14,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,22,19,21,20,23,14,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,21,20,23,14,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,21,20,23,14,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,21,20,23,14,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,20,21,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,20,21,24,13,18,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,14,21,20,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,24,23,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,24,23,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,24,23,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,24,23,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,24,23,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,22,14,20,21,23,24,18,16,13,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,14,22,20,21,23,24,18,16,13,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,14,22,20,21,23,24,18,16,13,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,14,22,20,21,23,24,18,16,13,15,17
6,2,3,1,4,5,7,11,12,9,8,10,19,14,22,20,21,23,24,18,16,13,15,17
6,2,3,1,4,5,7,11,12,9,10,8,19,22,14,20,21,23,24,18,16,13,15,17
6,2,3,4,1,5,7,11,12,9,10,8,19,22,14,20,21,23,24,18,16,13,15,17
6,2,3,4,1,5,7,11,12,9,10,8,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,4,5,7,11,12,9,10,8,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,4,5,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,2,3,1,4,5,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,3,2,1,5,4,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,3,2,1,5,4,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,3,2,1,5,4,11,7,12,9,10,8,19,22,14,20,23,21,24,18,13,16,15,17
6,3,2,1,5,4,11,7,12,9,10,8,19,22,14,21,23,20,24,18,13,16,15,17
6,3,2,1,5,4,11,7,12,9,10,8,19,22,14,21,23,20,24,18,13,16,15,17
6,3,2,1,5,4,11,7,9,12,10,8,19,22,14,21,23,20,24,18,13,16,15,17
6,3,2,1,5,4,11,7,9,12,10,8,19,14,22,21,20,23,24,18,13,16,15,17
6,3,2,1,5,4,11,7,9,12,10,8,19,22,14,21,20,23,24,18,13,16,15,17
6,3,2,1,5,4,11,7,9,12,10,8,19,22,14,21,20,23,24,18,13,16,15,17
6,3,2,1,5,4,11,7,9,12,10,8,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,9,12,10,8,19,22,20,21,14,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,9,12,10,8,19,22,21,20,14,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,9,12,10,8,19,22,21,20,14,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,21,20,14,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,21,20,14,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,21,20,14,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,22,19,21,20,14,23,24,13,18,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,22,19,21,20,14,23,24,13,18,15,16,17
6,2,3,5,1,4,11,7,12,9,8,10,22,19,21,14,20,23,24,13,18,15,16,17
6,2,3,5,1,4,11,7,12,9,10,8,22,19,21,14,23,20,24,13,18,15,16,17
6,2,3,5,1,4,11,7,12,9,10,8,22,19,21,14,23,20,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,10,8,22,19,21,14,23,20,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,10,8,22,19,21,14,23,20,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,21,14,23,20,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,23,14,21,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,14,23,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,14,23,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,14,23,24,18,13,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,14,23,24,13,18,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,23,14,24,13,18,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,23,24,14,13,18,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,21,23,24,14,13,18,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,23,21,24,14,13,18,15,16,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,23,21,24,14,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,23,21,14,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,23,21,14,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,14,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,20,14,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,22,19,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,14,19,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,20,22,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,11,4,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,3,2,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
2,6,1,3,4,5,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
2,6,1,3,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
2,6,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,24,23,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,24,23,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,24,23,13,18,15,16,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,20,21,24,23,13,18,15,16,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,14,20,21,24,23,13,18,15,16,17
2,6,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,24,23,13,18,15,16,17
2,6,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,15,16,17
2,6,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,15,16,17
2,6,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,15,16,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,15,16,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,9,12,8,10,19,22,14,20,21,23,24,18,13,15,16,17
2,6,3,1,5,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,14,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,20,14,23,21,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,10,8,19,22,20,14,23,21,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,20,21,23,14,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,23,21,20,14,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,23,14,20,21,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,23,14,20,21,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,23,21,20,14,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,23,21,20,14,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,20,21,23,14,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,22,20,21,23,14,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
6,2,3,5,1,4,11,12,7,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,14,22,19,20,21,23,24,13,18,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,14,22,19,20,21,23,24,13,18,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,14,22,19,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,14,22,19,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,14,22,19,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,14,22,19,20,21,23,24,18,13,15,16,17
6,2,3,5,1,4,7,11,12,9,8,10,14,19,22,20,21,23,24,18,13,15,16,17
6,2,3,5,1,4,7,11,12,9,8,10,14,19,22,20,21,23,24,18,13,15,16,17
6,2,3,5,1,4,7,11,12,9,8,10,14,19,22,20,21,23,24,18,13,15,16,17
6,2,3,5,1,4,7,11,12,9,8,10,14,19,22,20,21,23,24,18,13,15,16,17
6,2,3,1,5,4,7,11,12,9,8,10,14,19,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,20,21,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,5,4,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,1,4,5,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,5,1,4,7,11,12,9,8,10,19,14,22,20,21,23,24,13,18,16,15,17
6,2,3,1,5,4,7,11,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,4,5,1,7,11,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,4,5,1,7,11,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,4,5,1,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,4,5,1,11,7,12,9,8,10,19,22,14,20,21,23,24,13,18,16,15,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,20,14,21,23,24,13,18,16,15,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,20,21,23,14,24,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,20,21,23,14,24,13,18,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,20,21,23,14,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,20,21,23,14,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,13,18,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
2,6,3,4,5,1,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,14,23,21,20,24,18,13,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,22,14,21,23,20,24,18,13,16,15,17
2,6,3,5,4,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,5,1,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,13,18,16,15,17
2,6,3,1,5,4,11,7,12,9,8,10,19,14,22,21,20,23,24,13,18,16,15,17
2,6,3,1,5,4,11,7,9,12,8,10,19,14,22,21,20,23,24,13,18,16,15,17
2,6,3,1,5,4,11,7,9,12,8,10,19,14,22,21,20,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,9,12,8,10,19,14,22,21,20,23,24,13,18,16,15,17
6,2,3,1,5,4,11,7,9,12,8,10,19,14,22,21,20,23,24,13,18,16,15,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,13,18,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,15,16,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,4,5,1,11,7,12,9,8,10,19,14,22,21,20,23,24,18,13,16,15,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,5,4,1,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,19,22,14,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,22,19,14,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,22,19,14,21,20,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,22,19,14,20,21,23,24,18,13,16,15,17
6,2,3,4,1,5,11,7,12,9,8,10,14,19,22,20,21,23,24,18,13,16,15,17
6,2,3,5,1,4,11,7,12,9,8,10,14,19,22,20,21,23,24,18,13,16,15,17
